,title,content,field,date,addr,company
543,코로나19로 채용일정 변경… 속타는 구직자들,면대면 면접전형 등 부담 커…일정 연기 발표 기업 줄줄이 .. .. ..취소 결정도 12.6%로 조사…취업 준비생들 불안감 호소 .. .. ..[충청투데이 이정훈 기자] 코로나19 사태가 채용시장으로 불똥이 튀면서 구직자들의 속이 타들어가고 있다... .. .. ..상반기 공채 시즌을 앞두고 있었지만 코로나19의 영향으로 취업 시장은 차질을 빚고 있다...,경제>취업_창업,2020-02-14,http://www.cctoday.co.kr/news/articleView.html?idxno=2052530,충청투데이
544,"직장인 2명 중 1명 “코로나19 영향, 출근 꺼려져”",".. .. .. .. .. ..코로나19 영향으로 직장인 절반이 출근을 꺼려한 것으로 나타났다... .. .. .. ..사람인은 직장인 1446명을 대상으로 ..‘코로나19로 출근이 꺼려진 경험’을 조사한 결과, 56.2%가 ..‘출근이 꺼려진 적이 있다’고 답했다고 14일 밝혔다... .. .. .. ..성별로는 여성(69.7%)이 남성(43.5%..",사회>여성,2020-02-14,http://www.ajunews.com/view/20200214165636446,아주경제
545,전일자 중기면(14면) 지면계획,"*“차별화로 새 고객가치 창출” 기업들 안간힘   *코로나19로 투자 위축 ‘건재’ 과시한 스타트업   *“내 나이가 어때서”…나이 장벽 깬 콘텐츠   *〈신제품·신기술〉KCC, 센트온, 삼천리자전거, 일룸(넘치면 뒤에서부터 자름)",경제>경제일반,2020-02-14,http://biz.heraldcorp.com/view.php?ud=20200214000472,헤럴드경제
546,"‘신종 코로나 위기…함께 극복해요’ 신한은행, ‘꽃다발 나눔 캠페인’ 진행","신한은행은 발렌타인 데이를 맞아 감사와 사랑의 마음을 꽃으로 전하는 ..‘꽃다발 나눔 캠페인’을 진행한다고 13일 밝혔다... .. .. .. .. 이번 ..‘꽃다발 나눔 캠페인’은 신종 코로나 바이러스 감염증 사태로 인해 졸업식, 입학식 등이 잇따라 취소되면서 매출이 급감해 어려움을 겪고 있는 화훼농가들에게 도움을 주고 ..‘함께 위기를 극복하자’는 ..",경제>서비스_쇼핑,2020-02-14,http://www.segye.com/content/html/2020/02/13/20200213511926.html,세계일보
547,직장인 2명 중 1명 코로나19로 출근 꺼려져,[머니투데이 고석용 기자] 직장인 2명 중 1명은 코로나19(신종 코로나 바이러스 감염증)로 인해 출근이 꺼려진 적이 있는 것으로 조사됐다. .. ..사람인에이치알이 운영하는 구인구직 매칭플랫폼 사람인은 직장인 1446명을 대상으로 ..‘코로나19로 출근이 꺼려진 경험’을 조사한 결과 56.2%가 ..‘출근이 꺼려진 적이 있다’고 답했다고 14일 밝혔다..,사회>여성,2020-02-14,http://news.moneytoday.co.kr/view/mtview.php?no=2020021409333350423&type=2,머니투데이
548,"직장인 2명 중 1명 “코로나19 영향, 출근 꺼려져”",".. .. .. .. .. ..코로나19 영향으로 직장인 절반이 출근을 꺼려한 것으로 나타났다... .. .. .. ..사람인은 직장인 1446명을 대상으로 ..‘코로나19로 출근이 꺼려진 경험’을 조사한 결과, 56.2%가 ..‘출근이 꺼려진 적이 있다’고 답했다고 14일 밝혔다... .. .. .. ..성별로는 여성(69.7%)이 남성(43.5%..",사회>여성,2020-02-14,http://www.ajunews.com/view/20200214165636446,아주경제
549,전일자 중기면(14면) 지면계획,"*“차별화로 새 고객가치 창출” 기업들 안간힘   *코로나19로 투자 위축 ‘건재’ 과시한 스타트업   *“내 나이가 어때서”…나이 장벽 깬 콘텐츠   *〈신제품·신기술〉KCC, 센트온, 삼천리자전거, 일룸(넘치면 뒤에서부터 자름)",경제>경제일반,2020-02-14,http://biz.heraldcorp.com/view.php?ud=20200214000472,헤럴드경제
550,"‘신종 코로나 위기…함께 극복해요’ 신한은행, ‘꽃다발 나눔 캠페인’ 진행","신한은행은 발렌타인 데이를 맞아 감사와 사랑의 마음을 꽃으로 전하는 ..‘꽃다발 나눔 캠페인’을 진행한다고 13일 밝혔다... .. .. .. .. 이번 ..‘꽃다발 나눔 캠페인’은 신종 코로나 바이러스 감염증 사태로 인해 졸업식, 입학식 등이 잇따라 취소되면서 매출이 급감해 어려움을 겪고 있는 화훼농가들에게 도움을 주고 ..‘함께 위기를 극복하자’는 ..",경제>서비스_쇼핑,2020-02-14,http://www.segye.com/content/html/2020/02/13/20200213511926.html,세계일보
551,정부 코로나19 대응 잘한다 65% vs 잘못한다 25%,"코로나19 감염 우려에 대해 국민의 불안감이 다소 줄어든 것으로 나타났다. ..　한국갤럽이2월 11~13일 전국 성인 1,001명에게 신종 코로나바이러스(이하 ..'코로나19') 본인 감염이 얼마나 걱정되는지 물은 결과 ..'매우 걱정된다' 27%, ..'어느 정도 걱정된다' 29% 등 56%가 감염을 우려하는 것으로 나타났다... ..'별로 걱정되지 ..",사회>여성,2020-02-14,http://www.ihalla.com/article.php?aid=1581645343674812120,한라일보
552,마스크 불법 해외반출 73만장 차단,"[충청투데이 윤희섭 기자] 관세청은 코로나19 사태로 벌어진 보건용 마스크 불법 해외반출을 막기위해 6일부터 집중단속에 돌입, 일주일간 72건, 73만장을 차단했다고 13일 밝혔다... .. .. ..이중 62건, 10만장에 대해서는 간이통관 불허로 반출을 취소했다... 또 불법수출로 의심되는 나머지 10건, 63만장(시중가격 10억원)은 조사에 착수했..",경제>유통,2020-02-14,http://www.cctoday.co.kr/news/articleView.html?idxno=2052535,충청투데이
553,정세균 “왜곡돼 전달된 발언… 심려 끼쳐 죄송”,정세균 국무총리가 식당가를 방문해 ..“손님 줄어 편하겠네”라고 한 발언이 논란이 되자 14일 ..“어려움을 겪는 국민께 심려를 끼쳐 죄송하다”며 사과했다. ..정 총리는 이날 밤 페이스북에 올린 글에서 ..“엄중한 시기에 오해를 사게 돼 유감”이라고 말했다... 그러면서 ..“왜곡돼 전달된 제 발언으로 마음 상하신 국민들이 계셔서 정확한 내용을 말씀드..,정치>정치일반,2020-02-15,,한국일보
554,"조달청, 향후 3년간 원자재 비축 운영계획 수립",조달청(청장 정무경)은 원자재비축자문위원회를 열고 오는 2022년까지 향후 3년간 원자재 비축운영 계획을 수립했다고 16일 밝혔다. .. ..최근 신종 코로나바이러스 감염증(코로나19) 사태 관련 비축 원자재 수급상황과 중소제조기업 지원 등 대응 방향도 논의했다... 비축 본연의 기능인 원자재 위기 대응력 강화를 위한 비축 규모 조정과 산업 수요에 대응..,경제>자원,2020-02-16,http://www.etnews.com/20200214000235,전자신문
555,[사진]코로나19 대응 중수본 회의,[머니투데이 강민석 인턴기자] 정세균 국무총리가 16일 오후 정부서울청사에서 열린 신종코로나바이러스 감염증(코로나19) 대응 중수본회의에 참석해 모두발언을 하고 있다.,정치>국회_정당,2020-02-16,http://news.moneytoday.co.kr/view/mtview.php?no=2020021615313965745&type=2,머니투데이
556,[사진]코로나19 대응 중수본 회의,[머니투데이 강민석 인턴기자] 정세균 국무총리가 16일 오후 정부서울청사에서 열린 신종코로나바이러스 감염증(코로나19) 대응 중수본회의에 참석해 모두발언을 하고 있다.,정치>국회_정당,2020-02-16,http://news.moneytoday.co.kr/view/mtview.php?no=2020021615285734312&type=2,머니투데이
557,홍남기 외식업체 육성자금 확대…지원금리 0.5%P↓,[아시아경제 이광호 기자]-제6차 신종 코로나바이러스감염증(코로나19) 대응 경제관계장관회의 겸 제5차 경제활력대책회의  이광호 기자 kwang,경제>경제일반,2020-02-17,http:www.asiae.co.kr/article/2020021708334794575,아시아경제
558,코로나19 치료제·백신개발 연구과제 긴급공고,"질병관리본부 산하 국립보건연구원은 신종 코로나바이러스 감염증(코로나19) 치료제와 백신 개발을 위한 연구과제를 긴급 공고한다고 17일 밝혔다... .. .. .. ..코로나19 바이러스 확진자의 혈액 자원을 확보해 치료제 개발에 필요한 항체 후보물질을 발굴하고, 백신 개발을 위해 확진자 대상 면역학적 특성과 평가기술 등을 연구하는 내용이다... .. ..",IT_과학>과학,2020-02-17,https://news.chosun.com/site/data/html_dir/2020/02/17/2020021702326.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
559,[1보] 홍남기 코로나19 실물경제 영향 일정부분 불가피,[디지털뉴스국],국제>국제일반,2020-02-17,http://news.mk.co.kr/newsRead.php?no=162198&year=2020,매일경제
560,강원대 총장선거 `깜깜이' 우려,코로나 여파 개강 2주 연기 ..정책설명회 등 참가 어려워 .. .. 올 3월11일 사상 첫 직선제로 치러지는 제12대 강원대 총장선거가 코로나19 여파로 개강이 연기되면서 ..`깜깜이 선거'로 치러질 것이라는 걱정이 커지고 있다... .. .. ..강원대는 최근 당초 3월2일이었던 개강 날짜를 16일로 2주일 연기하기로 해 총장 선거는 개강도 하기 전..,정치>선거,2020-02-17,http://www.kwnews.co.kr/nView.asp?s=501&aid=220021600061,강원일보
561,"中 최대 연중 행사 '양회', 코로나19에 연기될 듯",2019년 3월 5일 열린 양회... 연합 제공 ..[헤럴드경제]신종 코로나바이러스 감염증(코로나19) 확산에 따라 매년 3월 초 열리는 중국의 연중 최대 정치 이벤트인 ..'양회(兩會·전국인민대표대회와 인민정치협상회의)'가 연기될 가능성이 커졌다... .. .. .. .. 신화통신은 전국인민대표대회(전인대)가 이달 하순 상무위원회에서 제13기 전인대 ..,정치>국회_정당,2020-02-17,http://biz.heraldcorp.com/view.php?ud=20200217000892,헤럴드경제
562,[가보니] '코로나19'도 막기 힘든 K팝…아이돌 공연장 방역 상황은?,신종 코로나 바이러스 감염증(코로나 19) 사태가 번지는 가운데 가수들의 콘서트는 어떻게 진행되고 있을까... .. .. ..'코로나 19'가 전 세계적으로 확산되고 있다... 국민들의 불안감이 커지는 상황에서 많은 인파가 모이는 공연장에는 어떤 식으로 방역 작업이 실시될까... YTN Star는 최근 서울의 한 대형 공연장에서 열린 아이돌 공연장을 직..,문화>방송_연예,2020-02-18,https://www.ytn.co.kr/_sn/0117_202002181521058069,YTN
563,[포토] 청와대 직원들 헌혈,청와대 직원들이 17일 청와대 연무관에서 헌혈을 하고 있다. 신종 코로나바이러스감염증(코로나19) 확산에 따른 헌혈감소사태를 막자는 차원이다.  서영희 기자,정치>청와대,2020-02-18,http://news.kmib.co.kr/article/view.asp?arcid=0924123514&code=11131000,국민일보
564,출장·회의·회식 취소…'코로나19'가 바꾼 직장 풍경,신종 코로나바이러스 감염증(코로나19) 확산으로 직장인들의 근무방식도 바뀐 것으로 나타났다... .. .. .. ..취업포털 인크루트는 직장인 661명을 대상으로 조사한 결과 ..'코로나19'로 근무 방식이 조금이라도 바뀌었다고 응답한 비율이 39.1%였다고 18일 밝혔다... 이번 조사는 지난 10일부터 11일까지 이틀간 진행됐다... .. .. ..,경제>취업_창업,2020-02-18,https://www.hankyung.com/life/article/202002183375g,한국경제
565,99.9% 제거…車 공기청정기 과장광고 경고,"공정거래위원회는 ..“세균·유해물질 99.9% 제거” ..“초미세먼지까지 완벽 제거” 등의 문구를 동원해 과장 광고한 혐의로 6개 차량용 공기청정기 제조업체에 경고 조치했다고 18일 발표했다... 해당 업체는 블루원, 에어비타, 에이비엘코리아, 크리스탈클라우드, 누리, 팅크웨어 등이다... .. .. .. ..공정위는 이들 업체가 실제 측정 수치보다 결..",사회>미디어,2020-02-18,https://www.hankyung.com/economy/article/202002184280i,한국경제
566,"[특징주]씨젠, 코로나19 진단시약 개발 및 수출 소식에 강세","코로나19 진단시약의 개발에 성공한 씨젠(096530)이 장 초반 강세다... .. .. .. ..18일 오전 9시 40분 현재 씨젠은 23.82%(7,300원) 급등한 3만7,950원에 거래 중이다... .. .. .. ..씨젠은 지난 12일 식약처로부터 코로나19에 대한 긴급사용 승인을 받고 코로나19 진단 키트에 대한 전세계 공급을 개시했다... ..",경제>경제일반,2020-02-18,http://www.sedaily.com/NewsView/1YYYXHZYYJ,서울경제
567,"유해물질 99%제거 뻥친 공기청정기, 공정위 `철퇴`","차량용 공기청정기의 기능을 과장광고한 업체들이 공정거래위원회로부터 경고조치를 받았다. ..18일 공정위는 ..박테리아 99.99% 제거, ..초미세먼지 완벽제거 등의 허위문구를 광고에 담은 6개 업체(블루원, 에어비타, 에이비엘코리아, 크리스탈클라우드, 팅크웨어, 누리)에 경고조치를 내렸다. ..이외에 청정기를 4시간 가동했을때의 청장효과를 2시..",사회>미디어,2020-02-18,http://news.mk.co.kr/newsRead.php?no=166078&year=2020,매일경제
568,아시아나항공 비상경영…전 임원 일괄 사표 제출,"아시아나항공이 지난해 어닝 쇼크와 ..'코로나19' 등으로 촉발한 위기 극복을 위해 ..'비상경영'을 선포했습니다... .. .. ..아시아나항공은 담화문을 통해 지난해 한일관계 악화에 이어 올해 코로나19 사태로 수요가 크게 위축돼 위기에 직면했으며 이를 극복하기 위해 비용 절감과 수익성 개선에 돌입한다고 밝혔습니다... .. .. ..이에, 아시아나..",경제>국제경제,2020-02-18,http://www.obsnews.co.kr/news/articleView.html?idxno=1202329,OBS
569,‘코로나19’로 운영난 의료기관 대상 건보 급여비 조기지급,[헤럴드경제=김대우 기자] 신종 코로나바이러스 감염증(코로나19)으로 운영난을 겪는 의료기관에 정부가 건강보험 급여비를 조기 지급해 지원하기로 했다... .. .. .. .. ..[헤럴드DB] 보건복지부 중앙사고수습본부는 코로나19 발생에 따른 일선 의료기관의 운영상 어려움을 덜어주고자 건강보험 급여비 조기 지급 특례를 시행한다고 19일 밝혔다... ..,사회>노동_복지,2020-02-19,http://biz.heraldcorp.com/view.php?ud=20200219000574,헤럴드경제
570,[속보] 홍남기 코로나19 피해 수출기업 긴급 유동성 공급할 것,[디지털뉴스국],경제>무역,2020-02-19,http://news.mk.co.kr/newsRead.php?no=169425&year=2020,매일경제
571,[기고] 제로페이 성공적인 정착을 위한 마침표,"최승재 소상공인연합회장 ..'제로페이'하면 어떤 이미지가 떠오를 것인가... .. .. .. ..대부분 사용 불편, 혜택 부족, 관치페이 등일 것으로 생각한다... 어찌보면 새로운 시스템이 등장할 때 이와 같은 논란이 발생되는 것은 자연스러운 현상일 수 있다... .. .. .. ..그러나 이러한 논쟁보다는 제로페이의 도입 취지와 본질이 제대로 알려질 ..",경제>금융_재테크,2020-02-19,http://www.naeil.com/news_view/?id_art=341124,내일신문
572,"[속보]법무부, 21일 전국 검사장 회의 연기…“코로나19 우려”","법무부, 21일 전국 검사장 회의 연기…“코로나19 우려”",정치>국회_정당,2020-02-19,http://www.donga.com/news/article/all/20200219/99781348/1,동아일보
573,"공영홈쇼핑, 19일 마스크 게릴라 판매…“방송 자막으로 공지”","신종 코로나바이러스 감염증(코로나19)이 확산하는 가운데, 공영홈쇼핑은 19일 보건용 마스크를 게릴라 형식으로 판매한다... .. .. .. ..공영홈쇼핑 관계자는 이날 동아닷컴과 통화에서 ..“오늘 보건용 마스크를 판매할 예정”이라고 밝혔다... .. ..공영홈쇼핑이 확보한 보건용 마스크 물량은 100만 개다... 고객 1명당 1세트 구매로 제한해 최..",IT_과학>IT_과학일반,2020-02-19,http://www.donga.com/news/article/all/20200219/99772531/2,동아일보
574,고민 끝에 공채 일정 잡은 대기업…롯데 3월 6일·SK 16일부터,"국내 주요 대기업들의 상반기 공개채용 시즌이 다음달부터 시작될 전망이다... 대기업들은 신종 코로나바이러스 감염증(코로나19) 여파에 일정을 미룬 곳도 있지만 전반적으로 지난해와 비슷한 시기다... .. .. .. ..19일 각 회사들에 따르면 롯데그룹은 3월 6~19일, SK그룹은 3월 16~27일 대졸 신입 공채 지원서를 받을 예정이다... 롯데는 ..",경제>취업_창업,2020-02-19,https://www.hankyung.com/society/article/202002197189i,한국경제
575,"지트리비앤티, 성남시청 및 구리시청에 마스크 1만개 각각 기증",지트리비앤티는 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 취약 세대에 감염 예방물품(마스크)을 기증했다고 19일 밝혔다... .. .. .. ..이날 지트리비앤티는 성남시청 및 구리시청에 마스크 각각 1만개를 전달했다... 지트리비앤티는 신약개발 사업 외에도 백신 사업부에서 백신 유통사업을 하고 있다... 백신 사업부가 보유 중이던 마스크..,IT_과학>IT_과학일반,2020-02-19,https://www.hankyung.com/finance/article/2020021976166,한국경제
576,"관세청, 불법반출 하려던 마스크 몰수해 취약계층에게 전달",관세청이 해외로 몰래 빼돌리려던 마스크 6000장을 몰수해 취약계층이 사용할 수 있도록 한국사회복지협의회에 전달했다고 18일 밝혔다. .. ..관세청에 따르면 이날 전달한 마스크는 불법반출 집중단속으로 압수한 마스크 가운데 몰수처분이 끝난 제품들이다... 코로나19 확산으로 마스크 가격이 급등하자 관세청은 해외 밀반출 시도가 있다고 보고 지난 6일부터 ..,경제>경제일반,2020-02-19,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202002190932001&code=920100,경향신문
577,수백명 신도 촘촘히 앉아 장시간예배…싱가포르 등 해외서도 교회 집단감염,"◆ 코로나 확산 새국면 ..◆ .. 코로나-19 31번 확진자에 이어 10명 넘는 신천지대구교회 교인이 연이어 확진자로 밝혀지면서 교회 감염 이유에 관심이 쏠리고 있다. ..질병관리본부 19일 발표에 따르면 31번 확진자는 지난 9일과 16일, 신천지대구교회 일요일 예배에 참석했다... 엘리베이터를 타고 4층으로 이동했고, 12명이 함께 차량에 탑승했다..",문화>종교,2020-02-19,http://news.mk.co.kr/newsRead.php?no=173194&year=2020,매일경제
578,"한국프로야구선수협회, 공인 대리인 자격시험 연기","[충청투데이 송해창 기자] 한국프로야구선수협회는 내달 6일 예정된 ..‘제4회 공인선수 대리인 자격시험’을 연기한다고 18일 밝혔다... .. .. ..연기 사유는 ..‘코로나 19’ 확산 방지다... .. .. ..선수협은 응시자 82명을 대상으로 설문조사한 결과, 54명(66%)이 자격시험 연기를 원했다고 밝혔다... .. .. ..연기 반대는 26..",지역>충북,2020-02-19,http://www.cctoday.co.kr/news/articleView.html?idxno=2053306,충청투데이
579,[권홍우 칼럼]코로나 바이러스와 유람선의 태극기,권홍우 논설위원 겸 선임기자 hongw,IT_과학>인터넷_SNS,2020-02-20,http://www.sedaily.com/NewsView/1YYZX33O7J,서울경제
580,폐기명령 ‘불량 마스크’ 5.5만장 유통시킨 일당 덜미,[아시아경제(내포) 정일웅 기자] 폐기 명령을 받은 불량 마스크를 시중에 대량으로 유통시킨 업체 관계자 3명이 덜미를 잡혔다... .. .. .. ..20일 충남경찰청 지능범죄수사대는 지난해 11월 식품의약안전처로부터 전량 회수·폐기 명령을 받은 마스크를 인터넷쇼핑몰 등을 통해 시중에 유통시킨 혐의로 A(제조업체)·B(중간유통업체)·C(소매상)업체 관계..,경제>유통,2020-02-20,http:www.asiae.co.kr/article/2020022010114655163,아시아경제
581,[속보] 신종코로나 확진자 104명…20일 오후에만 22명 추가,질병관리본부 중앙방역대책본부는 20일 오후 4시 기준으로 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 22명 더 늘어났다고 밝혔다. 오전에 집계된 추가 확진자 31명을 더하면 오늘 하루 추가 확진자는 53명이다. 이로써 누적 확진자 수는 104명이 됐다. 이 가운데 완치자는 16명이다.  이성택 기자 highnoon,지역>지역일반,2020-02-20,,한국일보
582,애플 '아이폰SE2' 실물이 틱톡에?,코로나19 여파로 애플의 아이폰 생산에 차질이 빚어질 것으로 예상되는 가운데 저가형 모델인 ..'아이폰 SE2'로 추정되는 기기의 실물이 온라인에 유출됐다... .. .. .. ..20일 IT외신에 따르면 중국의 동영상 공유 전문 플랫폼 ..'틱톡'에는 아이폰SE2로 추정되는 영상이 게재됐다... .. .. .. ..영상 속 아이폰SE2는 예상보다 더 ..,IT_과학>모바일,2020-02-20,http://www.ajunews.com/view/20200220163753391,아주경제
583,"[속보] 정부 코로나19, 지역사회 감염 전파 시작하는 단계","[속보] 정부 코로나19, 지역사회 감염 전파 시작하는 단계  한경닷컴 뉴스룸 open",사회>여성,2020-02-20,https://www.hankyung.com/society/article/2020022003007,한국경제
584,"[속보] 정부 코로나19, 지역사회 감염 전파 시작하는 단계",[디지털뉴스국],사회>여성,2020-02-20,http://news.mk.co.kr/newsRead.php?no=175288&year=2020,매일경제
585,"[속보] 당국 코로나19 56번환자, 종로노인종합복지관 방문",최대열 기자 dychoi,국제>국제일반,2020-02-20,http:www.asiae.co.kr/article/2020022014135573413,아시아경제
586,대기업 공채 코로나 불똥…줄취소·연기,"코로나19의 여파로 대기업 채용 일정이 불투명해졌다... 19일 업계에 따르면 대기업들의 상반기 공채 시험 일정이 취소되거나 연기됐다... .. .. ..삼성전자는 매년 4월 진행하던 직무적성검사(GSAT) 날짜를 확정하지 않았다... 또한 SK그룹은 공채 일정을 3월 중순에 진행한다고 밝혔으며, 전국 각 대학에서 열기로 했던 채용 설명회 및 상담 등을..",경제>취업_창업,2020-02-20,https://www.yeongnam.com/web/view.php?key=20200219010003224,영남일보
587,소상공인 98% “코로나19로 매출액 감소… 방문객도 절반으로 뚝”,소상공인연합회 2차 실태조사 ..응답자 49%가 정부지원 불만족… ..“자금지원 늘려달라” .. .. ..소상공인 98%가 코로나19 확산 이후 시간이 지날수록 점점 더 줄어드는 매출액 때문에 어려움을 겪고 있는 것으로 나타났다... 소상공인들은 지금 상황을 극복하기 위한 정책으로는 소상공인 경영안정자금 예산 확대가 가장 필요하다고 호소했다. ..소상공..,경제>경제일반,2020-02-20,,한국일보
588,"[전문가 인터뷰] 심상치 않은 확산세…지역사회 전파, 어떻게 대응?","[앵커] .. ..이번 주 들어 확산세가 심상치 않습니다. .. ..지역사회 전파가 더 확산되면 어떻게 대비해야 할지 전문가와 짚어보겠습니다. .. ..대한예방의학회 코로나19 대책위원장이죠, 기모란 국립암센터 교수 스튜디오에 나와있습니다. .. ..보건당국운 ..'제한적인 범위' 안에서 지역사회 전파가 시작됐다 현 상황 진단했는데... 제한적인 범위를..",사회>미디어,2020-02-21,http://news.kbs.co.kr/news/view.do?ncd=4386547&ref=DA,KBS
589,오늘의 레이더P 뉴스 (2월 22일),"●통합 가로막던 손학규…사퇴에 이른 속내 ●이낙연, 필요하면 코로나 추경",정치>정치일반,2020-02-21,http://news.mk.co.kr/newsRead.php?no=182689&year=2020,매일경제
590,하이원 고객 가족 확진자 접촉 긴급귀가,[코로나19 지역감염 확산] 하이원리조트를 방문한 여성고객이 가족 중 코로나19 확진자와 접촉했다는 통보를 받고 긴급 귀가했다.하이원리조트는 지난 19일 오후 3시 25분쯤 여성 고객 A씨가 가족 중 코로나19 확진자와 접촉한 사실을 보건당국으로부터 통보를 받고 즉시 귀가했다고 20일 밝혔다.A씨는 보건 당국의 통보 후 콘도에 입실을 하지 않고 자진해서..,사회>여성,2020-02-21,http://www.kado.net/?mod=news&act=articleView&idxno=1011207,강원도민일보
591,첫날만 1만8800대… 현대·기아차 사전판매 역사 다시 쓴 '쏘렌토',[머니투데이 유영호 기자] 기아자동차 4세대 쏘렌토 모습... ../사진제공=기아자동차 ..기아자동차의 대표 중형 SUV(다목적 스포츠차량)인 신형 ..‘쏘렌토’가 공개 첫날 현대·기아차 사전판매 역사를 갈아치웠다... .. .. ..기아차는 신형 쏘렌토 사전계약을 시작한 20일 하루 동안 1만8800대가 계약됐다고 21일 밝혔다... 신형 쏘렌토는 6..,경제>자동차,2020-02-21,http://news.moneytoday.co.kr/view/mtview.php?no=2020022107552431521&type=2,머니투데이
592,[속보] 신종코로나 하룻밤 새 52명 증가…총 156명,질병관리본부 중앙방역대책본부는 21일 오전 9시 기준으로 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 52명 더 늘어났다고 밝혔다. 이로써 누적 확진자 수는 156명이 됐다. 이 가운데 완치자는 16명이다. 이성택 기자 highnoon,지역>지역일반,2020-02-21,,한국일보
593,하이원 고객 가족 확진자 접촉 긴급귀가,[코로나19 지역감염 확산] 하이원리조트를 방문한 여성고객이 가족 중 코로나19 확진자와 접촉했다는 통보를 받고 긴급 귀가했다.하이원리조트는 지난 19일 오후 3시 25분쯤 여성 고객 A씨가 가족 중 코로나19 확진자와 접촉한 사실을 보건당국으로부터 통보를 받고 즉시 귀가했다고 20일 밝혔다.A씨는 보건 당국의 통보 후 콘도에 입실을 하지 않고 자진해서..,사회>여성,2020-02-21,http://www.kado.net/?mod=news&act=articleView&idxno=1011207,강원도민일보
594,첫날만 1만8800대… 현대·기아차 사전판매 역사 다시 쓴 '쏘렌토',[머니투데이 유영호 기자] 기아자동차 4세대 쏘렌토 모습... ../사진제공=기아자동차 ..기아자동차의 대표 중형 SUV(다목적 스포츠차량)인 신형 ..‘쏘렌토’가 공개 첫날 현대·기아차 사전판매 역사를 갈아치웠다... .. .. ..기아차는 신형 쏘렌토 사전계약을 시작한 20일 하루 동안 1만8800대가 계약됐다고 21일 밝혔다... 신형 쏘렌토는 6..,경제>자동차,2020-02-21,http://news.moneytoday.co.kr/view/mtview.php?no=2020022107552431521&type=2,머니투데이
595,"[속보] 정부 코로나19 위기경보, '심각' 준하는 총력 대응",[아시아경제 김흥순 기자]  김흥순 기자 sport,국제>국제일반,2020-02-21,http:www.asiae.co.kr/article/2020022111360999303,아시아경제
596,[속보] 추가 확진자 52명 중 12명 감염경로 몰라…현재 조사 중,[속보] 추가 확진자 52명 중 12명 감염경로 몰라…현재 조사 중  21일 오전 9시 기준 '코로나19' 추가 확진자 52명 중 39명 신천지 관련. 국내 확진자 총 156명.  김명일 한경닷컴 기자 mi737,사회>미디어,2020-02-21,https://www.hankyung.com/society/article/2020022134867,한국경제
597,[속보] 신종코로나 확진자 수 204명…오후에 48명 추가,질병관리본부 중앙방역대책본부는 20일 오후 4시 기준으로 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 이날 오전보다 48명 더 늘어났다고 밝혔다. 이로써 누적 확진자 수는 204명이 됐다.  이성택 기자 highnoon,지역>지역일반,2020-02-21,,한국일보
598,MWC ‘환불 불가’ 현실화되나…GSMA “불가항력적 상황”,신종 코로나바이러스감염증(코로나19) 사태 확산으로 취소된 ..‘MWC(모바일월드콩그레스) 2020’ 행사 참가를 위해 많게는 수백억원의 예산을 투입한 기업들이 본전도 찾지 못하게 될 가능성이 제기됐다... .. .. .. ..20일(현지 시간) 외신에 따르면 세계이동통신사업자협회(GSMA)는 행사에 참가하기로 했던 일부 업체에 이메일을 통해 전시비용 ..,경제>경제일반,2020-02-21,http://news.kmib.co.kr/article/view.asp?arcid=0014266821&code=61151411&cp=kd,국민일보
599,"청와대, 22일부터 경내관람 잠정 중단…코로나19 여파",코로나19가 확산하는 가운데 청와대가 22일부터 내국인과 외국인을 대상으로 한 경내 관람을 잠정 중단한다. ..연합뉴스에 따르면 청와대 관계자는 21일 ..코로나19 확산에 따른 방역에 총력을 기울이는 상황에서 추가 감염 가능성을 차단하기 위해 경내 관람을 중단하기로 했다고 말했다. ..이에 따라 청와대는 22일 이후로 경내를 관람할 예정이었던 내·..,정치>청와대,2020-02-21,http://news.mk.co.kr/newsRead.php?no=181431&year=2020,매일경제
600,출혈경쟁에 코로나 겹악재 …'호텔엔조이' 기업회생 신청,숙박 플랫폼 ..‘호텔엔조이’를 운영하는 메이트아이가 기업회생절차를 신청했다... 야놀자·여기어때 등 국내 숙박 O2O(Online to Offline) 업체의 급성장 등으로 여행업계의 경쟁이 치열해진 가운데 신종 코로나바이러스 감염증(코로나19)마저 확산되면서 영업부진을 견디지 못한 것으로 보인다... .. .. .. ..21일 관련업계에 따르면 메이..,경제>증권_증시,2020-02-21,http://www.sedaily.com/NewsView/1YZ0CUBD8T,서울경제
